name	logFC	ave_exp	P.Value_region3__vs__nontargeting	minus_log_pval	TFDatabase
PWP2	0.879537964689864	30.1531317715843	2.74709341106872e-4	3.561126572752005	absent
UBE2L3	0.264178579655901	23.9615224007076	0.691248630077372	0.16036571637502472	absent
HSPA14	0.342750979367582	23.6449252198544	0.718732915825927	0.14343246529460252	absent
KRIT1	0.708396162498375	23.0838358950995	0.646229548817912	0.18961318776812747	absent
MED19	-0.240968996639694	24.6061173124394	0.780952828348723	0.10737519788525518	absent
VPS37C	-1.37840232513983	22.7174451021082	0.191277814612331	0.7183353987661173	absent
CNOT1	-1.64119932534712	29.9095232207814	9.69180276548029e-7	6.013595432621112	absent
C5orf51	-1.07863315018263	23.7561815761708	0.0532236118319799	1.2738956569271793	absent
FBLL1	1.72188082103011	29.5218998022561	0.0199765033213006	1.699480528180252	absent
SMCHD1	-0.551584907160752	30.2231236510077	0.0135247276350482	1.8688714720836235	absent
ZSWIM8	-0.834210918363879	22.3364996669684	0.146967139218282	0.8327797594798968	absent
SNRPG	2.62802647940351	23.3261895130449	0.0156894216898594	1.8043930641588657	absent
C11orf98	-0.468851082428736	23.314865976832	0.396513268921168	0.40174227487141434	absent
SUMO1	-0.218968923836448	25.6617087753509	0.798437807382077	0.09775890665473004	absent
SARNP	1.39131503400158	24.5491658306558	0.0751508956686689	1.1240658390073126	absent
KIF2A	0.241248587969218	29.9073189870524	0.350868247159467	0.4548559327461106	absent
DDX39A	0.344818043225843	29.3444073366703	0.236933988859832	0.6253726340199356	absent
MYO1C	-0.957524488143883	31.4643606777645	0.00625973777844106	2.2034438590837087	absent
SNAP23	0.375224473496596	24.9364815663872	0.386453258116631	0.41290302689341263	absent
GTPBP1	-0.00992080100627791	28.6455440042811	0.979390534890063	0.00904409744346888	absent
ARVCF	-0.368399540307618	24.1048197280959	0.409486683733216	0.3877602166757621	absent
AP3B1	-0.0776162228855199	23.1993593182902	0.907341064136406	0.04222943352448624	absent
MEN1	0.72646675426163	23.599385445467	0.429467090060356	0.367070110418984	absent
CBX4	0.171382729759343	26.6086075171663	0.682692038172231	0.16577516203484505	absent
SUPT5H	0.985722970683255	31.2608678313593	5.26561896463631e-4	3.278550570893277	absent
TAF4	-0.403131832310169	24.9584202381767	0.760548557083392	0.11887305327412805	absent
HIP1	-1.50118768965401	23.1755594134609	0.0316546069899049	1.4995630741240356	absent
CDC7	0.317621215590462	25.9469652952281	0.486565937135375	0.3128582978547436	absent
IPO5	-0.511693613771347	28.6040822146309	0.451424638927808	0.3454147406539997	absent
POLRMT	0.00283494291537069	22.0470673972782	0.995804530042435	0.0018259023948057587	absent
SAP18	0.593022627426476	28.5431616107702	0.0251529385939537	1.5994112694316625	absent
IGF2BP3	-0.0652339467505091	27.5813965057515	0.851678492702768	0.06972431978329871	absent
DNM1L	-1.14185649408086	23.2630109853501	0.131590160498834	0.8807765833726743	absent
PIK3C2A	-0.517198884867314	23.0005733288254	0.418335588988387	0.3784751871912863	absent
PIK3R2	-1.04435918945005	22.6670943244352	0.122806934796206	0.9107771082869638	absent
MEIS1	1.88044595342278	24.299280035386	0.00282202310006048	2.5494394355895595	exist
NDUFA4	0.191353280656242	25.0663140383394	0.76073580474523	0.11876614278620527	absent
ZNF593	-0.480651375000923	24.740207780319	0.662472474579956	0.17883216174795177	absent
KPNA3	-0.320652056789799	28.036951983024	0.729533923548246	0.13695450847613008	absent
PES1	0.54517270411538	31.5903457828546	0.209136908971618	0.679569315110719	absent
MPHOSPH10	0.925216885350602	29.6376323919467	1.75135792787761e-4	3.756625087373609	absent
NOP56	0.287324240683913	32.9104451141011	0.469989777944589	0.32791158766116674	absent
DDX3X	0.0454411902282359	33.7511070954996	0.744964382771302	0.12786449065527045	absent
KPNA4	-4.54400342427719e-4	26.5542914160741	0.99929171823069	3.077118502594211e-4	absent
ARID1A	0.169133002387568	31.990446085118	0.698001536249858	0.15614362152569003	absent
CDK2AP1	1.7863900620698001	24.184623744521	0.0942015699648283	1.0259418591882266	absent
TMEM194A	-2.09966050723625	24.9663943434563	0.00801299039341074	2.096205377924284	absent
CIT	-1.36876770156405	25.6360250334518	0.0494806206944071	1.3055648611353743	absent
EIF1AX	0.639240562663978	24.6938492485018	0.406453089440102	0.390989571036532	absent
AP3D1	-0.12217095058116	27.9136635868993	0.854457941614738	0.06830930939048856	absent
ABLIM1	-0.761397745838879	27.2187993984865	0.0258577559080497	1.5874091685136436	absent
CHD1	0.31415975946484	29.7265736350038	0.0829266576286925	1.0813058385688168	absent
CHD2	0.525699369829988	25.2510140990828	0.550537200344202	0.2592133299922035	absent
IRS4	-1.88293109461545	32.2293580729757	6.44808741838679e-4	3.1905690833205766	absent
KMT2D	-2.43323317321469	23.8338847370748	0.0019427636815268	2.711580023924517	absent
CHEK1	0.383206548690495	25.230204552025	0.406901653431488	0.3905105454017836	absent
TCERG1	5.35924402266752e-4	29.0589934509422	0.999132897332843	3.7674126388240973e-4	absent
TNPO2	0.144320395894225	24.1679856692325	0.922075831445994	0.03523336113259432	absent
POLR3A	-0.0469753867647539	24.374264765017	0.948293665672346	0.023057150392708187	absent
CASK	-0.883474165215747	27.0231023911914	0.161985180468746	0.7905247159206155	absent
PLD2	0.0335287373360823	23.926645497982	0.976897682056227	0.010150920872184808	absent
MYL12A	-0.0518311135725973	24.7279483361839	0.955177323167721	0.019915996662811703	absent
HGS	0.0393625184327201	23.7706889611827	0.96989643872622	0.013274635311930965	absent
AURKA	-0.14349935011002	28.1782574412028	0.545251141965981	0.2634034161683273	absent
PPP1R12A	-1.65217150492257	28.8270135398647	0.00264236214954967	2.5780076603124984	absent
GAK	-1.60697067919661	22.8790650771384	0.0495862717069329	1.3046385442189885	absent
HNRNPDL	1.37896805680703	33.0719221307219	4.12984233448931e-4	3.3840665281422235	absent
XPO1	-0.232350755158092	30.0395558324257	0.138780448167999	0.8576717143628528	absent
BTAF1	0.699911346768243	24.0301526023092	0.511167334579999	0.2914369069328469	absent
SPTBN2	-0.33956730040617	30.0172033699256	0.640383679410238	0.19355974488577138	absent
SEC16A	-2.17409429866541	27.5753844823255	0.0211795010925675	1.6740842744125226	absent
U2SURP	-0.0943164874376796	33.0348818556776	0.704304877369379	0.15223930407213973	absent
SETD1A	0.453664894544728	25.5844249536665	0.550408605269562	0.2593147848163833	absent
TRANK1	0.642226567124809	26.0233107564952	0.191680506936618	0.7174220507125024	absent
DCLK1	-1.1859163384861	23.001798230728	0.114672079805624	0.9405423106287376	absent
ZNF536	-1.00046723755366	22.8422356060613	0.0490908915701569	1.3089990803368137	absent
POLR1C	0.394376416411941	27.9659632960537	0.128118327562314	0.8923887391871032	absent
TRIM24	-0.842059638725442	28.0050802618416	0.00401890412304283	2.3958923544275508	absent
WDR46	0.329329757958126	28.6290126299283	0.618764921108403	0.20847431520680262	absent
NKRF	-0.132948798258728	31.406055943998	0.700570571432691	0.1545481098570715	absent
CASC3	-1.57455246393277	24.8590000542404	0.0208450055913349	1.6809979840452123	absent
SURF4	0.629720847398863	25.335735937969	0.458811347522195	0.33836584947755005	absent
ATXN7	-1.70673386755219	22.6272432637088	0.04523495777879	1.3445258107070068	absent
FANCG	-0.255953082843509	22.4966627784014	0.555783898615712	0.25509403914129936	absent
OGT	-0.621366485826069	27.3407316400603	0.157801643628881	0.8018884775826454	absent
MID1	-0.917704945268799	25.2418708211529	0.328320812601742	0.4837015860138975	absent
HMGB3	0.319813954348202	24.6209784227005	0.812787353977352	0.09002306212287636	absent
EIF3D	-0.402374586924798	28.6814126488034	0.0741827241637976	1.1296972224015591	absent
NVL	-0.357645199395528	30.2435610143142	0.162102128189487	0.7902112833940301	absent
IPO8	0.283412434438524	22.6157957477279	0.750927457861389	0.12440201528901834	absent
TNRC18	-0.57345325193034	25.0806610360137	0.477750627671579	0.3207987336939351	absent
CD3EAP	-0.21333436767612	25.6658501594795	0.703349231378465	0.15282898280314303	absent
MAFG	-0.194842092510075	25.4952471147454	0.71415407465284	0.14620808156713253	absent
KDM6A	-0.267927352110574	24.9855556849736	0.697924581989433	0.15619150487747877	absent
DHX15	0.524663887331535	33.4589406557131	0.0345282002872106	1.4618260577844262	absent
RNMT	-0.329976823492483	24.2127153985424	0.731377157905644	0.13585860750692197	absent
TTI1	-0.579170298820937	21.9318800958456	0.367334426770748	0.43493836744583253	absent
RRP8	-0.0188103872539496	28.7076902121573	0.963770742279909	0.01602626195186289	absent
SIPA1L1	-2.57217328508842	26.1614989649998	6.80304499089711e-4	3.167296656889831	absent
PRPF4	0.90057651297549	29.0490085489903	0.00138744476158169	2.8577842984523545	absent
PHGDH	-0.0398859539835236	28.9842006662573	0.935547369386694	0.028934218059826027	absent
PSMD3	-0.273998299159336	24.700990888339	0.575069979468241	0.24027930340138368	absent
RBFOX2	0.531458287430132	27.9351364424966	0.0619889678777225	1.2076855946331242	absent
SART1	-0.0175673459006696	29.8935189753349	0.965521453874486	0.015238071759481574	absent
DAPK3	-1.4003897333051	23.2067280944928	0.0968346110945821	1.0139693873117468	absent
HSPA12A	0.195056770133322	23.3440986478642	0.830940533936817	0.08043005528590932	absent
CCP110	-2.15781955426415	23.4601084350109	0.00975304956725691	2.0108595685934536	absent
PPIP5K2	1.00295802912854	22.3686937786506	0.0974159835224214	1.0113697804305204	absent
EEF1E1	-2.10888670990704	24.4824458623878	0.00368029757164994	2.4341170648860526	absent
MSI1	0.577619034866324	24.532226069964	0.578321908762797	0.23783035486127038	absent
HNRNPR	0.827028026052896	33.9395152835667	3.37643747545823e-4	3.4715412880924412	absent
PRPF3	0.0672236411050597	29.6388182760377	0.734684053454487	0.1338993865499085	absent
EIF4G3	-2.93727169993138	24.8172562968239	2.12077792120812e-4	3.6735048065628697	absent
PPIH	-0.365683348178628	23.868969588875	0.632205184839309	0.19914194674720165	absent
EPB41L2	0.224916309575548	29.3330950864042	0.565053726705066	0.24791025642442668	absent
XRCC3	-0.27089027374516	22.0505605530156	0.557763166797435	0.253550168780609	absent
DENR	1.05999164456217	24.4254467930548	0.0955996481184276	1.019543706264762	absent
XPOT	-0.905339562773998	23.132289927101	0.254598209614633	0.5941446547170034	absent
PLRG1	1.02298245070696	31.2372271145687	0.0661016945786663	1.17978740682706	absent
PRC1	0.850042459308916	29.2928725897943	0.0551992240473688	1.2580670272402674	absent
ZNF207	0.28250430280071	31.1140150827676	0.331323480071529	0.47974778565693593	absent
BUB3	0.63757393844697	30.3604518264053	0.00151335453985187	2.8200593160853877	absent
ACTN4	-1.5188739390948	31.795952011164	0.00138187449859016	2.8595313976598913	absent
HTATSF1	0.311165461168181	26.5573190489683	0.68414497596232	0.16485185794529045	absent
ENSA	2.06440336780225	24.0233715166049	0.017158823218388	1.7655125001286374	absent
NARS	0.640221888238149	23.4036757451033	0.420187635602528	0.3765567312461034	absent
MYO1B	-0.60680450566463	29.9746545450165	0.0691070812859471	1.160477448923304	absent
NUDT21	0.963945629124569	28.9497942597248	0.0950033889601978	1.022260902285238	absent
LANCL1	0.85022879426842	27.5660132858786	0.0852110993057396	1.0695038318379975	absent
RRP9	1.42148790141392	29.1399737810717	7.14760607936838e-4	3.1458393904516155	absent
AKAP8	0.0550618530973608	27.312175698994	0.885991566905938	0.052570411819096496	absent
GTPBP6	0.0456534256361979	25.7256743066226	0.929508251228056	0.03174675065065342	absent
ORC5	0.29575624956615	28.7199205739435	0.421543816166626	0.37515727719490705	absent
RAD21	0.435654757642859	28.9089418240806	0.148539740614109	0.8281573388017294	absent
DHX16	0.454498921472069	29.3541853606508	0.123053994235041	0.9099042848780063	absent
MED14	-0.574443890407179	28.708203038225	0.288691217723848	0.5395664275916906	absent
SMARCA5	0.478307208017132	33.2593617707555	0.10681138883911	0.9713824378853635	absent
URB1	-1.08686601797548	29.9549626217981	0.0026399964014205	2.5783966651166406	absent
SIPA1L3	-1.93834781793114	27.0544663372695	0.0528715786043201	1.2767777225264103	absent
ZFC3H1	-1.12050698291153	26.7508555631342	0.0219686372842574	1.6581968815538795	absent
AQR	0.734288851576369	30.2322266610966	0.0156313004682714	1.8060048887306908	absent
ZEB2	0.654049262998844	23.5493748940759	0.157992572395238	0.8013633297771355	exist
MCM3AP	-0.566716752379428	30.0936619073627	0.207350752212802	0.6832943847934451	absent
KDM1A	-0.112835847204337	29.4226828746803	0.81503783650405	0.08882222953793523	absent
SYNCRIP	0.614967628505801	32.7396746590407	0.00345524488696923	2.4615211670190145	absent
CDC40	1.32503816574613	28.601131991858	0.0286504493384587	1.542868562398761	absent
NEMF	-0.709804458809542	24.1848615008813	0.39846342465761603	0.3996115367481051	absent
CCNT1	0.266770462668599	27.6571296388904	0.530529737728638	0.2752902676165795	absent
DIAPH1	-0.232248165921522	23.25281490018	0.751159528604529	0.12426781927391817	absent
KPNA6	-0.0629594666154222	27.3296414328009	0.900085919600506	0.045716032085822214	absent
CTNND1	-0.425499261570444	30.4067860974187	0.0999512126879016	1.0002119323065548	absent
PQBP1	0.865429262045164	28.0584874702297	0.0690452648586466	1.16086610008716	absent
DKC1	0.652748293787997	31.3785893826338	0.0369908421596676	1.4319057811168017	absent
EIF5B	-0.140036894061497	30.6434396254643	0.71832175737657	0.14368097894400755	absent
KIN	-0.269130177302951	27.7848111991209	0.301376344630082	0.520890838948386	absent
DNAJA2	1.12471901409695	26.0582123013572	0.00706272872696632	2.151027474287431	absent
BRD4	-0.938284189831031	25.3345449489875	0.548974343885349	0.2604479516690006	absent
OPHN1	0.373358739484134	22.646200378579	0.54894608534077	0.26047030762422885	absent
NBN	0.211885856079146	27.8276249533221	0.426182466188664	0.37040442180659144	absent
