name	logFC	ave_exp	P.Value_region5__vs__nontargeting	minus_log_pval	TFDatabase
COG1	1.25684923762113	23.3366642977038	0.175768213529905	0.7550596613255438	absent
PWP2	0.52764802799932	29.8885793017324	0.0138872033656846	1.8573852045963286	absent
HSPA14	0.403210741315743	23.5489126854377	0.665169050325751	0.17706796628571578	absent
MED19	0.247324817465189	24.4067240527604	0.71476749375103	0.14583520659387467	absent
ARHGAP10	-0.34495437989733	23.6851346790767	0.537792338628356	0.2693853890132917	absent
MEX3A	2.09119998828632	24.2373042878517	0.0634338746865289	1.197678760089462	absent
PLEKHG3	-1.14527167753164	23.7300895977447	0.250512303042666	0.6011709404061832	absent
VPS37C	0.910644247691123	22.4453124100288	0.287339711130541	0.5416043491801212	absent
CNOT1	0.166493463774514	30.803155918784	0.545039113262657	0.2635723306323023	absent
FBLL1	0.6997131036872	28.8920626212691	0.439819061033167	0.3567259529603545	absent
SMCHD1	-0.750512286766096	30.1534981102776	7.67722140543316e-4	3.114795934478296	absent
RGPD3	-1.27458029216148	28.4571767824035	0.170534761226789	0.7681870825351003	absent
ZSWIM8	0.691608992360861	22.6065157278398	0.243173542809787	0.6140836779057125	absent
POM121C	0.0638657455002567	29.9585961089238	0.861004366771121	0.06499464592173151	absent
MYO9A	-0.456159350024492	22.1951852547757	0.401232933682903	0.39660342677390975	absent
C11orf98	-1.53651645221259	22.9190341924699	0.0235764986357586	1.6275206918651048	absent
SUMO1	0.058916885616046	25.5643955310037	0.96042627930505	0.01753596523201503	absent
TATDN2	2.155107146399	22.1423251085252	0.0113743921739975	1.944071801926401	absent
TOMM40	0.219426051580511	22.6806186694177	0.746338823238197	0.12706396655382624	absent
KIF2A	0.0609710309630542	29.9567737960344	0.805067641085683	0.09416762905306547	absent
DDX39A	0.70313046310478	29.3359061294885	0.0180137696493062	1.744395395088145	absent
PDLIM1	0.371168069659161	26.1129130912727	0.648525059119481	0.18807323804243306	absent
MYO1C	-0.535795427667265	31.7597911844329	0.0255127162886061	1.593243300451279	absent
SNAP23	0.681472148798834	24.7384258679994	0.171396195388467	0.765998822670308	absent
GTPBP1	0.107866859337266	28.5636004829159	0.752656251900901	0.12340332657260338	absent
ARVCF	-0.427470381488378	24.0858593915029	0.555378108727367	0.25541124278215505	absent
AP3B1	-0.211772491432089	23.9519239667236	0.690498663448165	0.1608371577191638	absent
MEN1	3.21381308287337	25.5616250868547	5.37783637219542e-5	4.269392415897339	absent
CBX4	0.463209627370842	26.1355666575423	0.504854493141754	0.2968337742205752	absent
SUPT5H	0.425290514694707	30.8074893519185	0.177797846483008	0.7500735035807112	absent
TAF4	0.757000849138036	25.4217399791677	0.382765630652841	0.4170670653777835	absent
HIP1	-0.739148522332779	22.4188772315044	0.314704804867269	0.5020966262910658	absent
