name	logFC	ave_exp	P.Value_region7__vs__nontargeting	minus_log_pval	TFDatabase
COG1	-1.40361324218976	22.92588130087	0.135784345830659	0.8671502956758335	absent
PWP2	1.69352500463654	29.4687048269667	2.83854711248466e-4	3.5469038932221446	absent
HSPA14	2.25403908461064	23.2677310606733	0.00233298839816431	2.6320874209258136	absent
ARHGAP10	0.318079746289418	22.8228714641069	0.666813087354875	0.17599588498346283	absent
MEX3A	2.03118891203014	24.1475991706193	0.00599112228394575	2.2224918159962015	absent
PLEKHG3	-1.48815002799905	23.1901125798214	0.115256687653013	0.9383338657080665	absent
CNOT1	-0.19051382425638	29.8124719919441	0.64705960358556	0.18905571266042148	absent
C5orf51	0.037849709498811	23.2881547674603	0.964620032358724	0.01564372328442808	absent
FBLL1	1.22363646746218	28.6902142809584	0.239113725720952	0.6213954935882064	absent
SMCHD1	-0.326835037918476	29.1354201976594	0.42020811744983	0.37653556228319063	absent
RGPD3	-2.7399989239327	26.7079935113173	0.0294153679991484	1.5314257140281995	absent
SNRPG	3.76902065216595	24.1649866762991	6.65575934833971e-5	4.176802389177902	absent
VKORC1	1.09163106154402	27.4150906778212	0.496818788010915	0.3038019889683896	absent
C11orf98	0.86453972144174	25.6481725181045	0.342286506744204	0.46561022082133374	absent
TOMM40	2.50990606820081	23.0636273245842	0.0388987188115085	1.4100647025883075	absent
KIF2A	0.160989462625379	29.2727018750303	0.618489767064303	0.2086674813934226	absent
DDX39A	0.316321759596179	27.9316195215713	0.611503150052516	0.21360130142916464	absent
MYO1C	-0.537578880546053	30.906771707358	0.0823059176048751	1.0845689388976547	absent
GTPBP1	0.638945691144949	27.5339482254288	0.446427335043528	0.35024922111548057	absent
ARVCF	-0.669537362935718	22.7108421641521	0.219378378091416	0.6588061786679773	absent
AP3B1	0.230196202600929	23.2587468444031	0.791780124823908	0.10139540405847748	absent
MEN1	2.2449010709788	25.6477340735279	0.0100556528417923	1.997589728509894	absent
CBX4	2.09409116271476	24.7103970365418	0.0121237244839132	1.9163639416937064	absent
SUPT5H	0.391910268251058	29.9073212946117	0.35670450256604	0.44769140866769	absent
TAF4	-1.60461473534275	23.9026209933282	0.105230931386395	0.9778565856960508	absent
HIP1	-0.570211538124914	22.496396386246	0.380938411205425	0.4191452338670311	absent
EIF3F	-0.129498550970813	22.4176162160643	0.84250560838524	0.07442719943863543	absent
CDC7	0.228287188166796	24.7106003421812	0.788085661912117	0.10342657378736905	absent
IPO5	0.40737321193324	28.5925803485031	0.583068237760576	0.23428061582646323	absent
POLRMT	1.32676674862891	22.0773337092443	0.0461985184828448	1.3353719513928335	absent
SAP18	0.499652544196068	28.2302613913081	0.169347854641173	0.7712203007813935	absent
IGF2BP3	0.762905116713485	27.6522316430244	0.0935700393711799	1.0288631877863916	absent
DNM1L	0.345382191719934	23.9917359637871	0.802430337202521	0.09559266045798785	absent
RTCA	0.0122470303694539	22.0905313966847	0.983983788411231	0.0070120567125035406	absent
PIK3C2A	-0.0984808536352507	22.4005650695287	0.880608175241885	0.055217287027801	absent
PIK3R2	-0.356641191188893	22.2519801206828	0.660716261487502	0.17998500424453376	absent
ZNF593	0.311479708558773	24.7564806525937	0.784576381426234	0.10536476983718393	absent
KPNA3	-0.582532813548122	27.1152235552263	0.537979675322319	0.26923413151223474	absent
PES1	0.78886819453971	30.9168918755774	0.00437473906538635	2.359047845691355	absent
MPHOSPH10	0.721740525608502	28.66487516863	0.0839910519474994	1.0757669793764666	absent
NOP56	0.636017385893908	32.3426650760696	0.0417055091976302	1.3798065719784185	absent
DDX3X	-0.410893440626875	33.1515967060393	0.129007663424384	0.8893844905994432	absent
KPNA4	0.445467112502652	25.64713511697	0.556137048817916	0.25481817206709556	absent
ARID1A	-1.0163154731284	30.3027627847791	0.0235310715136337	1.6283582962892118	absent
CDK2AP1	0.358320421589412	23.0521243458798	0.715226080807854	0.14555665732117626	absent
TMEM194A	-0.534960694665635	23.2878292779431	0.628158855435702	0.20193051340460966	absent
CIT	0.0985091730103363	25.6160240046466	0.915328288430798	0.038423115459899175	absent
AP3D1	-0.427622835404663	26.7798817849297	0.573090329897318	0.24177691959610817	absent
ABLIM1	-1.13553724792754	24.1499065907971	0.360985751548772	0.4425099397726412	absent
CHD1	1.37660833577608	29.417603474679	0.00239409790613967	2.6208580931832564	absent
CHD2	2.93588670563765	24.4701292157883	0.00897700784083482	2.0468683954882927	absent
IRS4	-2.86250498362416	31.3227021369478	6.69193178445896e-5	4.17444849475448	absent
KMT2D	-1.17660430088481	22.9293443208789	0.252767299310086	0.5972791117495755	absent
TCERG1	-0.457112127729349	27.2190325981868	0.447759390609442	0.3489552971660415	absent
TNPO2	-1.49589077863816	22.8143698139699	0.222964227662333	0.6517648094857478	absent
