name	logFC	ave_exp	P.Value_region2__vs__nontargeting	minus_log_pval	TFDatabase
PRKRA	-0.0781455584695703	22.8317319700104	0.916498961286712	0.03786802290875293	absent
MYCBP2	-1.26565298979389	24.1803268787164	0.15963283489672	0.7968777737134425	absent
NPM3	1.23733587721421	23.0333068913842	0.216287778875442	0.6649680192428538	absent
SNRNP200	0.230660257612281	33.781953214653	0.157619609543256	0.8023897526672318	absent
TIPRL	1.81976279092247	24.1319309530524	0.087707376200696	1.0569638808808133	absent
SURF6	-1.15265782821474	26.8757168054282	0.305433842769842	0.5150828437894417	absent
UTP20	-0.126189543609414	31.0049210172947	0.640764744780621	0.19330139138143523	absent
NUP155	0.135012473892107	31.6172880603836	0.495069701958319	0.3053336514809709	absent
RP2	-0.754737122951926	23.4099630570126	0.468518058079512	0.32927366545251713	absent
WDHD1	2.06006726149793	24.5785575903545	0.0299511313888075	1.5235867677108799	absent
EIF3G	0.895729157482646	22.9914332632285	0.328815645160964	0.48304752676024837	absent
EIF3J	0.87857810534853	24.7034789987459	0.556130913525869	0.25482296322097425	absent
CCNK	1.84047343106175	26.9572141706071	0.0749366653520893	1.1253056367213878	absent
PIAS1	0.0522211399693114	25.5938604567908	0.939389213026675	0.027154431112412905	absent
PIAS2	0.68440221114751	23.2565987657478	0.379412898930158	0.42088790845272184	absent
BCAS2	2.08707864115729	25.4965763914976	0.0213713747565476	1.6701675400736948	absent
DNAJC8	3.60579218976681	25.8522590891094	0.00115364129050235	2.9379292083143036	absent
SMNDC1	0.28034008768089	26.8936986267813	0.701244056513856	0.15413080664013057	absent
FLOT1	-0.277066881920421	25.4073441307351	0.772700457553197	0.11198883058819267	absent
RSL1D1	-0.374403355650088	31.2761843353681	0.338366434167937	0.470612725357189	absent
SRP72	-0.580386749435944	25.5207091901501	0.525099062685272	0.2797587569385715	absent
RECQL5	0.854554176894765	28.6066439728613	0.0832602693388273	1.0795621885468	absent
MTA2	0.359006834320568	31.8880942874745	0.0867031993909507	1.0619648765468714	absent
PRKD3	0.47076489214133	22.4160055033067	0.512061401270507	0.29067795966064297	absent
MYO1D	-0.345697294705913	30.3781332333883	0.208623794449872	0.6806361599126056	absent
TOX4	0.632351505031331	23.7762598160889	0.588306331123033	0.23039647787975986	absent
UFL1	0.0380341113945524	22.1943731932991	0.956329439978072	0.019392474545620788	absent
FARP2	-1.13954063816002	23.8314373878084	0.284190626278945	0.5463902509070233	absent
SUN1	0.00820817199064736	30.6331692344582	0.972864145910361	0.011947801870200348	absent
PRPF6	0.165616079997848	32.2512201468159	0.357178173395617	0.44711508803507327	absent
PCF11	0.150917550299539	26.9224417452739	0.80844701771753	0.09234843669374117	absent
HAUS5	-0.800190842609103	22.5792424433433	0.349743746993925	0.4562500414403086	absent
KDM4B	1.02056776507542	23.1597111487348	0.198692892987251	0.7018176668188207	absent
AP2A2	-2.45579249063086	24.6162652842813	0.00575240293501256	2.240150700802576	absent
SEC31A	-0.652153082326737	25.1929575731523	0.347448483685134	0.45910957930361534	absent
HEXIM1	-0.286315504895918	22.6667284320049	0.701277215996305	0.15411027079438577	absent
CCNB2	2.18608530650994	24.4128181008831	0.0104990556179004	1.978849763632919	absent
UBR5	0.469610242808398	21.5875355626812	0.468104664983587	0.32965703080903547	absent
SCAF4	0.626477206394699	29.1895794200711	0.150574136909952	0.8222496175236081	absent
IKBKAP	-0.376822357740913	22.5903928017247	0.607835189556669	0.2162141608077494	absent
ZRANB2	1.52830543495287	26.4225065877153	0.0435975679167694	1.3605377371026783	absent
LUC7L3	0.509875542303131	27.9179145520795	0.396200571194604	0.4020849026831714	absent
KIF20A	-0.469997794780846	26.2035504269749	0.537984008344805	0.26923063361024385	absent
KIF4A	0.0762722692854885	28.9742893773313	0.871041202730029	0.059961301140370196	absent
KAT7	0.580166801412389	24.6045007347059	0.55219811508098	0.2579050801511677	exist
VAPB	-2.04620545449382	23.4819742373604	0.0243529708495808	1.6134480510867881	absent
SMC2	0.162644432677059	28.4038823315399	0.631089193953442	0.19990925612148475	absent
IPO7	0.24041170297057	28.2238837458228	0.620082864140383	0.2075502701239452	absent
SLU7	1.75800029963413	25.1461075239523	0.100782315509266	0.9966156677966346	absent
CD2BP2	-0.361143196817875	23.2814842667829	0.636184806989597	0.1964167066831802	absent
ZIC2	-0.993054232736329	23.8687528303583	0.263100044065133	0.5798790791767733	absent
SVIL	-0.4865475894486	22.2739714447364	0.405076589118175	0.3924628555836002	absent
BAG4	1.59016882201837	23.0346708197985	0.0486179477349927	1.3132033775819336	absent
PARN	1.89881558649828	26.8246733984641	0.10242259518969	0.9896042241832984	absent
PSMG1	0.127690575553316	22.3531075453961	0.877792821324312	0.05660797517934229	absent
SGPL1	-0.455231452046278	26.2978067607156	0.583101089189419	0.2342561473484417	absent
NSA2	-2.20788237948716	27.1791624659731	0.0411802279563694	1.385311253640296	absent
SEC24A	-0.904582953699635	22.8733231070211	0.385024569690202	0.4145115558410831	absent
SEC24B	-0.647603236298113	24.3949257924871	0.537839176617392	0.2693475666179707	absent
CBX6	-0.141531496965341	22.6639488936334	0.828955110450122	0.08146898671347985	absent
POLR1A	0.490437961519169	31.5732878221107	0.0598210706765977	1.2231458182392196	absent
PCNT	-2.25466484993265	26.5243387118155	5.74213617765004e-4	3.24092651220512	absent
CPSF4	0.183859837472558	22.2187690541733	0.759943326455423	0.11921879446319142	absent
NFATC1	-0.512860184517551	23.323925622223	0.555441650990429	0.2553615568560556	absent
EYA4	2.30017814726318	23.8721596105568	0.00659717514187561	2.18064198611199	absent
BRD1	0.82340911906628	25.6167801702751	0.23471353951227	0.6294618572873696	absent
POP4	-0.407779581659725	24.5691934262373	0.748567116889801	0.12576925452185073	absent
HERC2	-2.14439291330612	24.3757321352401	0.0139070146953213	1.856766086434514	absent
ESRRB	-0.072798468193205	22.7389599803646	0.903702829287144	0.04397435804036869	absent
SNAP29	0.752914817658376	23.8827353891644	0.361636525672095	0.44172771177873477	absent
HSPA4L	1.827881897461	22.8949200235772	0.103552161154825	0.984840832861105	absent
PTBP3	1.82093254105743	25.3725699940925	0.188033589848339	0.725764562530297	absent
AP2A1	-0.909687860310611	23.5483139205086	0.260747893094022	0.5837791920916018	absent
WIZ	1.30482804189061	25.7219596393108	0.153702096479657	0.813320208730984	exist
STAU1	0.0531610486860537	29.1227030011181	0.881690083333304	0.054684043837241396	absent
MAP4K4	-0.514505907194311	26.5732818095729	0.374508165306725	0.4265387090486388	absent
AIFM1	-0.967848515564765	22.0911307941927	0.157516528565657	0.802673867980859	absent
LATS1	-0.648818025246859	23.1341734770008	0.630093019882517	0.2005953314359711	absent
SYF2	0.649163373765154	22.9815208335544	0.552520852235277	0.2576513269825326	absent
MBD3	-0.0225110917676587	26.4709730745626	0.965917310916689	0.015060050551051366	absent
PAK4	1.10109626461745	25.0090195475267	0.253181802237668	0.5965675129982164	absent
ACTL6A	1.20569665717208	24.5392314821495	0.21558844235673	0.666374525281396	absent
WHSC1	-1.5156753108832	26.3090251024233	0.134439020446334	0.8714746605606508	absent
LDHA	0.956513876322993	26.8329806554612	0.110116806015571	0.9581463939907465	absent
MT-CO2	-0.753770370225803	22.8804263301258	0.315061311624867	0.5016049233236612	absent
HPRT1	1.54251145307709	22.9775354346702	0.124996984706412	0.9031004633212336	absent
LMNA	0.536294876377695	30.1633239968803	0.0868889641498035	1.0610353802049604	absent
ALDOA	1.51829266238941	25.5825735466097	0.210520832334264	0.676704921585297	absent
TK1	0.472485298210499	23.4452488563253	0.599260995873385	0.22238398832756334	absent
GAPDH	-0.910134181747947	27.10265111474	0.152437674822701	0.8169076842725537	absent
TP53	0.0445515552236498	25.3942846719256	0.971837621751892	0.012406292551273247	absent
RPN1	-0.945435385214931	28.3803206381465	0.0780469575703197	1.1076440219567858	absent
RPN2	0.321081099924528	23.4456506004199	0.663262678298434	0.17831443970609362	absent
GNAI2	2.56202609028485	22.8449613853176	0.0031516907046586	2.501456409155492	absent
ATP1A1	-0.509548900675345	22.8779795786369	0.572970170165178	0.24186798757865138	absent
SLC25A5	-0.855533650211059	30.9416110553378	0.133909588542042	0.87318832439348	absent
EIF2S1	0.614183201223022	28.1536870637033	0.0935609308560347	1.0289054659604877	absent
RPLP0	-1.61471771146142	28.241437284754	0.0163356463092402	1.786863678269418	absent
JUN	1.37391719930642	26.0779315691556	0.341303411195381	0.46685937109455977	exist
TFAP2A	0.161653229677561	24.2334885121293	0.897692922030475	0.04687219905096082	absent
KRT18	-1.30342774642401	22.8576879109294	0.0870908846312126	1.0600272980523735	absent
FYN	1.70363819494553	22.6035966633927	0.0261993987705521	1.5817086748492457	absent
RB1	0.659966694429608	25.7370643243994	0.42210702615269	0.3745774187673022	absent
CDK1	0.272848624581357	28.243364675171	0.456659787070815	0.34040723017571134	absent
ENO1	-1.92433494875634	23.3455428825948	0.0717765528426617	1.144017403029239	absent
PYGL	0.735327551386356	23.5073454632255	0.471584128580918	0.32644081974683314	absent
NPM1	0.260467938965558	32.0566497646378	0.287560661504838	0.5412705260078858	absent
TPM3	-1.05624576485464	23.0741632911762	0.215654974499734	0.6662405195589864	absent
LDHB	-1.9914638162367	24.4440118104845	0.0754358054459363	1.1224224682337365	absent
NEFL	-0.184246828598056	22.5120987160837	0.796773955839707	0.09866487014153356	absent
NEFM	1.4795699918124	25.2788018939581	0.208852552339515	0.6801602129523956	absent
CENPB	-0.704031138922234	24.879370891787	0.534853764842647	0.2717649428445078	absent
ANXA2	1.97034350189207	28.427184892939	8.39039210991665e-4	3.076217742723873	absent
TUBB	1.82795221085659	28.1069509568406	0.0917510273913369	1.0373890639926007	absent
PFN1	1.21306433638585	28.1633037711044	0.0824417009409283	1.0838530564168591	absent
APRT	0.534740726831747	22.4536772696918	0.47527374212656	0.3230561788980661	absent
EPRS	-0.840148559972156	28.7352369307329	0.0325425691470842	1.4875481636807413	absent
HSP90AA1	1.26891657803796	28.0413116445059	0.062795347753077	1.2020725301482889	absent
HNRNPC	0.544804402106324	31.3683715776252	0.180947361838701	0.7424477444001961	absent
YES1	1.46037415085281	25.0850380825971	0.250991114077494	0.6003416537198495	absent
LYN	0.324569561878897	23.5225462845792	0.721708407802624	0.14163823520241375	absent
SP1	0.598506882529377	24.2794064753899	0.517828508886275	0.28581404329634724	exist
ANXA6	2.50556469217512	27.0292036810524	0.0346566799916178	1.4602130437681233	absent
HSP90AB1	0.62228742480877	29.8486149638305	0.174500162747164	0.7582041636608912	absent
SRPR	0.551772549468835	25.4314388046641	0.529988237035832	0.2757337693560422	absent
ASNS	-1.24623310268108	25.4431579889334	0.171802326866748	0.7649709584410663	absent
SNRPB2	3.31228475867524	23.9055357402642	4.05448147329246e-4	3.392064679723392	absent
SNRNP70	0.698832714363338	31.5051760927506	0.0131861796816669	1.8798810106319976	absent
