name	logFC	ave_exp	P.Value_region4__vs__nontargeting	minus_log_pval	TFDatabase
PWP2	-0.0491903699711109	29.9498756587609	0.83512891499365	0.07824647930810845	absent
UBE2L3	1.86391871981349	24.515232257887	0.0165698455848221	1.7806815387727066	absent
KRIT1	0.477904365883508	22.7432137663166	0.247157923513227	0.6070254621487342	absent
UBA6	1.42684928831029	22.2418770854281	0.0110929364502042	1.9549534750129047	absent
MED19	-0.554508712573609	24.4769452386696	0.534152792848663	0.2723344965303998	absent
ARHGAP10	-0.944220401090277	23.2317798273054	0.23150521255594	0.6354392259903238	absent
MEX3A	1.79988776108435	24.2075535100124	0.140821926854894	0.8513297175612748	absent
PLEKHG3	0.417376430611177	23.5343541801131	0.465498316644251	0.33208188519485066	absent
SH3PXD2B	3.17314871648643	24.7387478139995	0.00149476960803587	2.8254257408976597	absent
GTPBP10	0.787610153094116	23.3170320978254	0.155381749725343	0.8085999923499698	absent
CNOT1	0.246415795186358	31.3796507371039	0.403149000542617	0.3945344125342658	absent
C5orf51	-0.00571597996569861	25.671607733717	0.988749045167351	0.004913922891233754	absent
FBLL1	0.194774731547523	29.8707581019439	0.734491299559795	0.13401334429244569	absent
SMCHD1	-0.987677315755059	30.2935067576156	4.2971117246381e-5	4.366823354539733	absent
CCDC85C	0.00996974535608048	22.3552584120779	0.989265973961387	0.0046869283277682595	absent
SAC3D1	-0.320117156792488	23.0496271127306	0.698104528464581	0.15607954480294686	absent
RGPD3	0.0668455086751991	28.9838616992455	0.944189830108178	0.024940681676089992	absent
ZSWIM8	-0.0816929804093667	22.7293288274702	0.857646420559694	0.0666917205998574	absent
POM121C	-0.106705583396771	30.191615804789	0.739133981813504	0.13127683049804129	absent
MYO9A	0.586562886560549	23.2124937345533	0.447298748142301	0.34940231728822296	absent
C11orf98	-0.96949005927603	24.7565773807726	0.35453461756338	0.4503413529132377	absent
TOMM40	1.25953366176667	23.2732725999481	0.256159995302531	0.5914886933888795	absent
tr|K7EQG2|K7EQG2_HUMAN	-0.312263814417682	25.0679456774719	0.677495107748864	0.16909383652048457	absent
KIF2A	0.104823608723616	30.2595323490035	0.50044570979946	0.30064302950010796	absent
DDX39A	0.381586729388119	29.7847010032824	0.248312883198315	0.6050007473935234	absent
PDLIM1	1.19481420455133	27.6834244741585	0.232496326045389	0.633583905530247	absent
MYO1C	-1.066529338759	31.7157647159152	0.0180844884489544	1.7426937714994546	absent
AIP	1.0337534266944	23.3209034513985	0.290714164212468	0.5365338079631212	absent
GTPBP1	0.530404160726353	29.2850210475253	0.0297095607429698	1.527103769209954	absent
ARVCF	0.517529004177793	24.887251305556	0.244148042458111	0.6123467534730327	absent
AP3B1	1.33322088414828	25.5430834234951	0.0366595256334225	1.4358131590170071	absent
MEN1	-0.504969899968973	23.0006068150682	0.459491819951285	0.3377222156851395	absent
CBX4	-0.0462117003037756	26.5911215831028	0.925733524064641	0.033514008656305536	absent
SUPT5H	0.408819638353475	31.2958348956796	0.0971087558262526	1.0127416100962225	absent
TAF4	0.266910423915569	24.9176405195253	0.828051858027601	0.08194246400015848	absent
HIP1	-1.07082134314906	24.3022735051556	0.303329263262087	0.5180856897216746	absent
CDC7	0.916629535272586	26.5427808266984	0.0287192379698715	1.5418270877539166	absent
IPO5	-0.00337970760965282	29.7258572464797	0.996352926163997	0.0015867993914107162	absent
POLRMT	1.60264103184276	22.9789349222426	0.00961786413372329	2.016921362258159	absent
SAP18	-1.0801664173304	28.0205071374644	0.0185026253367827	1.7327666451978105	absent
IGF2BP3	-0.491900714126885	28.0738361581679	0.608761299143082	0.21555296481640593	absent
DNM1L	0.740157588933294	24.8031494868555	0.231796593186011	0.6348929513378633	absent
RTCA	-0.192237413864807	22.9424300671182	0.759603046344172	0.11941330221857598	absent
PIK3C2A	0.891116064123117	24.4143303619232	0.246923492666286	0.6074375886830287	absent
PIK3R2	-1.05929850523941	22.9757779457143	0.149932868643609	0.8241031496349167	absent
EXOC5	0.602249106859564	24.1283913321549	0.420421613028297	0.3763149658653605	absent
NDUFA4	1.91169997055421	25.5348129511935	0.0207772799995708	1.682411307524553	absent
KPNA3	0.343013881202898	29.3305133150922	0.506602894699389	0.2953323330050449	absent
STK26	0.191699807446706	22.0423095237733	0.754664930892564	0.12224583110534762	absent
PES1	-0.53148821937326	31.5898193279409	0.145284273783206	0.8377813931266584	absent
MPHOSPH10	-0.340269200163692	29.1307133133272	0.188166318684025	0.7254581116141097	absent
NOP56	-0.349812516366924	32.9640734844543	0.371394130135709	0.4301649645429707	absent
DDX3X	0.356241678705281	34.458201923046	0.0669120259259179	1.1744958205894531	absent
KPNA4	0.167962475236661	27.1770548256594	0.682695680085385	0.16577284523828215	absent
ARID1A	0.318057608351311	32.4919486428166	0.135948769495079	0.8666247189622158	absent
CDK2AP1	0.911313244206255	24.0291960842857	0.185118949672665	0.732549122484049	absent
TMEM194A	-1.07381281026076	24.7743503970624	0.108984692962497	0.9626344949836264	absent
CIT	0.461807285658158	27.3023750999171	0.285917504424741	0.5437592554767007	absent
EIF1AX	0.30294111844769	24.9260870304855	0.743411806661902	0.1287705458399752	absent
AP3D1	0.470751412966004	29.5637267137862	0.242264209431513	0.6157107410193288	absent
ABLIM1	-0.253717991007962	27.2551673205023	0.45854758756475	0.33861558705101374	absent
DVL2	1.18101680476421	23.1309668078915	0.191749458356028	0.7172658541498833	absent
CHD1	-0.0648173338517521	29.6100405958122	0.724987632974952	0.13966940167251668	absent
CHD2	0.102069447610528	24.2956270401883	0.922060843332354	0.035240420538913984	absent
IRS4	-1.52792313919788	32.770637064762	1.43136869746677e-5	4.844248484583373	absent
KMT2D	-0.746496227723466	25.061158659339	0.199726790458859	0.6995636769015295	absent
RGPD8	-0.527925729813782	27.5689517137276	0.117452994931803	0.9301359046780098	absent
MAP2K7	0.590212652469326	23.1479305521197	0.231010776706148	0.6363677596972765	absent
CDIPT	0.505667379396632	22.8617246851185	0.359164889022177	0.44470612537117116	absent
PDCD5	1.57808008770111	25.1410083361942	0.178137069627847	0.7492456961480959	absent
CHEK1	0.652818646265084	26.2043909840382	0.121005833903177	0.9171936910812248	absent
TCERG1	0.287072241643621	29.0319507500706	0.491401749183766	0.30856330194729853	absent
NDC80	0.754493228464289	24.0956010274098	0.493074372964369	0.3070875688932872	absent
TNPO2	0.90478575431678	27.1213804951529	0.0893128063672335	1.0490862641141274	absent
POLR3A	-8.65964932622884e-4	24.1485188462324	0.999351768775594	2.816145292869874e-4	absent
SCAMP3	0.173902494531441	23.477284863705	0.870790426972801	0.0600863540174159	absent
HAT1	1.79241386508054	24.9282975355996	0.0143917200984046	1.841887296084159	absent
CASK	-0.830401527359475	26.7361576017029	0.149650401942603	0.8249221123605749	absent
MYL12A	-0.378467559469087	24.9196350323035	0.504513113755725	0.29712754071006375	absent
HGS	1.52478348208342	25.5173538646237	0.064104269054238	1.1931130474708511	absent
AURKA	-0.101860991916181	28.9119532984458	0.723417122210036	0.14061121634667526	absent
PPP1R12A	-0.0499597623661036	30.4135777398756	0.917349020694734	0.03746539832889393	absent
GAK	0.622657575835927	24.3967724044487	0.152730708515258	0.8160736335533302	absent
HNRNPDL	0.377362295170504	32.7740422774235	0.191443782943985	0.7179587326172168	absent
XPO1	0.260007936117603	31.0663441323787	0.348462919372094	0.4578434292413785	absent
BTAF1	1.17620511643215	25.3659652610943	0.168048468113539	0.7745654420928627	absent
ZNF609	2.00102433001086	23.9656500096484	0.059507542314808	1.2254279858998505	exist
SPTBN2	0.582594333357995	30.2672273588178	0.0116711523577884	1.932886261527797	absent
SEC16A	-0.602101107446997	28.8013623829706	0.220957597723958	0.6556910604385994	absent
U2SURP	0.157307522060922	33.5962745418326	0.488590552335724	0.31105493504602727	absent
SETD1A	0.656706095364056	26.3450253806576	0.271418585718691	0.5663604168137006	absent
TRANK1	-0.438019462761718	24.8286363052359	0.658035843746485	0.1817504493688181	absent
DCLK1	0.576597334229735	23.3719254849006	0.279006005845593	0.5543864480614312	absent
ZNF536	-0.215321988212956	24.2320363706371	0.794619446124556	0.09984081098811887	absent
KIAA0391	0.909038829966184	24.1022748127717	0.150804877295016	0.8215846123915842	absent
KPNA5	0.238728652458246	23.3478797163243	0.758130654275203	0.12025594273067076	absent
POLR1C	-0.188732492178338	28.2198060286976	0.472051616304597	0.32601051100437284	absent
TRIM24	-0.285372382603197	28.1501148094643	0.351524695019636	0.4540441598787779	absent
WDR46	-0.448464677890861	28.9640852098636	0.287689260992272	0.541076349367388	absent
NKRF	-0.615722795319903	31.5431132042548	0.0667455079951379	1.175577957207874	absent
CASC3	-0.901074227992043	25.3189546104425	0.373003991248009	0.42828652109288784	absent
SURF4	1.05271617945411	25.3226089874619	0.176609945688641	0.7529848430230474	absent
ATXN7	-0.470323886509953	23.5593875877619	0.584091127391633	0.23351939083977957	absent
FANCG	-0.887396107669121	22.5807982000631	0.0877320065736253	1.0568419375069649	absent
OGT	-0.393105520898275	27.8985335741436	0.268355409519488	0.5712896457625082	absent
MID1	0.604086249769283	27.0819507865236	0.243069264661188	0.6142699528470302	absent
PPM1G	1.33033184302504	24.7771025052994	0.323236697162209	0.4904793395115385	absent
EIF3D	0.224626140694627	29.2536958397255	0.452264899837471	0.3446071164292282	absent
EIF3H	0.536024253620391	23.5788037225471	0.554457677079482	0.2561315988607841	absent
NVL	-0.725481516262443	30.3451640707871	0.0206112513952708	1.6858956395860387	absent
IPO8	1.56111995939093	24.3208986133705	0.0453565414149563	1.343360069231246	absent
TNRC18	-0.70688572339777	23.0869602857934	0.357227134593063	0.44705555998377333	absent
CD3EAP	-0.744648206211075	26.4426302743645	0.0654928754256893	1.183805941712043	absent
NUPL2	-1.37455444170895	24.1451542144178	0.169510910340646	0.7708023437839208	absent
MAFG	-0.983591764709603	25.46366099989	0.0921405407608756	1.0355492432579088	absent
KDM6A	0.00433046209822143	25.5305558936025	0.993524044701291	0.0028216178800571584	absent
DHX15	-0.0777440559792909	33.2948441597112	0.73636672110844	0.1329058469544836	absent
RNMT	-0.226313690296956	24.0376035957653	0.824313576545595	0.08390754721406844	absent
TTI1	0.431965086467173	22.4808547181803	0.488942415239356	0.3107422865132365	absent
RRP8	-0.782377599831298	28.1627421462097	0.0780848910950153	1.1074329910759064	absent
SIPA1L1	-1.28581438434134	27.5155559866401	0.0338401819364405	1.4705673107104442	absent
ZBTB24	0.765395504636249	22.908715588499	0.202242122750965	0.6941283849810141	exist
PRPF4	0.023581372249262898	28.9816674640626	0.949797768589601	0.022368855063919942	absent
PHGDH	0.0966014095994263	29.490934274797	0.853322226992125	0.06888694189307482	absent
PSMD3	-0.787370065517764	24.746626311256	0.270074827546977	0.5685158925504283	absent
RBFOX2	-0.0459362922158814	27.6239355579763	0.872436802427297	0.059266022650902965	absent
ZW10	0.173282834537742	23.3781692645497	0.77924136337624506	0.1083280024727779	absent
SART1	0.069949603705415	30.2400364637631	0.740498156677887	0.1304760182307112	absent
DAPK3	-0.501234464317094	24.4368460849802	0.486661066192532	0.3127733967482551	absent
HSPA12A	1.77464822920054	23.5831685791112	0.17920010331827	0.7466617442802462	absent
CCP110	-1.31399015894587	24.2479346976539	0.167924105114005	0.7748869574260845	absent
PPIP5K2	1.37570493267234	23.7757219332976	0.178087094555402	0.7493675514320446	absent
EEF1E1	-0.732514270735669	25.3881139876408	0.155057872087765	0.8095061802973946	absent
MSI1	0.69022364448662	26.6970730780387	0.0472000172649525	1.3260578425084497	absent
HNRNPR	0.0816697740709406	33.0957273316956	0.564077792289616	0.24866099808692396	absent
PRPF3	-0.0841061481547532	29.8509281510172	0.713826956841299	0.14640705544680777	absent
EIF4G3	-0.124050289669187	26.7254568323418	0.791173488288574	0.10172827409400069	absent
PPIH	-0.19146211434255	23.5201928186629	0.864376414394227	0.0632970919023852	absent
EPB41L2	0.867327021016196	29.9873634428218	0.171023997502274	0.7669429466160662	absent
XRCC3	-0.0175525942718939	23.7337030872448	0.972328520853522	0.01218697510625879	absent
DENR	1.8171440290703	25.3924762957669	0.00721470130884262	2.1417816441417457	absent
XPOT	0.312067871714124	23.1723796077639	0.728693146868418	0.1374553148600365	absent
PLRG1	0.00196224719214869	31.0996375946987	0.996057536366262	0.001715574222219219	absent
PRC1	0.0704292396950652	29.083613745972	0.70409835315174	0.15236667147204225	absent
ZNF207	0.150227214746285	31.3361424346386	0.548841878315723	0.2605527580383119	absent
BUB3	0.225688595344989	30.5013841423132	0.260093644982694	0.5848702590408279	absent
ACTN4	0.00612767715965609	33.0813938924782	0.979371637797865	0.009052477126291343	absent
WBSCR22	1.56088751808289	23.8564631157789	0.065926861089595	1.1809376013975106	absent
HTATSF1	-0.220405497363241	27.0049792377574	0.791873313044599	0.1013442929642148	absent
ENSA	2.85789919342124	24.0741089848171	0.0141268085958458	1.8499559390544422	absent
SLC25A20	2.39282626635865	24.8050562536775	0.00482723567198136	2.3163014978370886	absent
NARS	1.66838186539988	22.6696242446001	0.153793127764033	0.8130630705218476	absent
MYO1B	-0.190371117269541	30.5025442522514	0.585298911771179	0.2326222833558543	absent
NUDT21	-0.0279925119986833	29.2085665482136	0.958240297377368	0.018525569482222077	absent
LANCL1	0.756019957539906	27.536845527611	0.156003993106496	0.8068642852229587	absent
RRP9	-0.385763562525821	28.9586770761368	0.0896407511614954	1.047494512869622	absent
AKAP8	0.700385540364327	27.6313089517656	0.116712363891836	0.93288313465234	exist
GTPBP6	0.398568438733205	25.9568620098253	0.471353837911995	0.3266529524051618	absent
AHCYL1	0.589225034063187	24.129766064782	0.615164269315096	0.21100889767011116	absent
ORC5	0.30255180072598	29.0200408143602	0.336480260599186	0.47304040830271177	absent
RAD21	0.1577770468024	28.79421580874	0.477673582388674	0.32086877659413066	absent
DHX16	-0.188064778888541	29.3759100052044	0.433600105962458	0.3629106203375081	absent
MED14	0.151687468917363	29.4911661371164	0.710406231269579	0.14849323783457258	absent
SMARCA5	-0.205711875596844	33.2252335015856	0.620847879106044	0.2070147981452582	absent
URB1	-0.315814640657035	30.8372710491932	0.126743485668906	0.8970743531839901	absent
SIPA1L3	-0.387691420896571	27.5073263091921	0.425506962840835	0.37109332888465374	absent
ZFC3H1	-0.388334558695063	27.8496608081912	0.148848143725745	0.8272565770380335	absent
AQR	-0.75040079990653	29.411577655749	0.0587258295538436	1.2311708397166037	absent
ZEB2	0.671572573156177	23.4384256219918	0.204260403702693	0.6898158140826791	exist
MCM3AP	-0.338707339322125	30.5089390176432	0.182929113515787	0.737717170231313	absent
KDM1A	-0.154559380827173	29.4841383631834	0.797871286871124	0.09806716367463565	absent
TBC1D4	1.54597606977037	24.2365499632018	0.0412710736584926	1.3843542328940017	absent
SYNCRIP	0.354526533195692	33.8889640278113	0.185862933310578	0.7308072130455926	absent
CDC40	0.114959207795436	28.2213457465308	0.820238072885546	0.08606007598934251	absent
NEMF	1.44725118422372	24.7721958724216	0.155499551684152	0.8082708587360479	absent
